"id","semantic_key","check_type","subject_ids_json","result","witness_json","toolchain_json","recorded_at","status","metric_schema","metric_errors","metric_unique_ids","metric_resolving_xrefs","metric_pages","metric_fatal_errors","metric_undefined_references","metric_rerun_markers","record_json"
"urn:uuid:53f3f80b-fd09-5351-bf2e-c9f13e8b7e09","lebl.ra.qa.manifest-topology.ra.v1.metric-spaces.convergence-topology","topology","[""urn:uuid:41c7a396-a90b-502e-85f3-1d57007123e8""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.metric-spaces.convergence-topology"",""sha256"":""sha256:6d36a0c3f2c49d697c0fc22f61317bd4838b156b1dd7eefe3aec4c5972c59e32""}","[""independent bounded convergence-topology audit plus final root proof-register repair""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:53f3f80b-fd09-5351-bf2e-c9f13e8b7e09"",""note"":""The neighborhood characterization of convergence, closed-set limit theorem, and closure-by-sequences theorem and proofs are fully localized. The 74-command sequence, twelve environment tokens, 56 math spans, three labels, three references, and 41 brace pairs retain exact parity; reader-facing English residue and mojibake are zero."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.metric-spaces.convergence-topology"",""status"":""active"",""subject_ids"":[""urn:uuid:41c7a396-a90b-502e-85f3-1d57007123e8""],""supersedes_id"":null,""toolchain"":[""independent bounded convergence-topology audit plus final root proof-register repair""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.metric-spaces.convergence-topology"",""sha256"":""sha256:6d36a0c3f2c49d697c0fc22f61317bd4838b156b1dd7eefe3aec4c5972c59e32""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:567917b6-ba8e-53bc-a7fb-0810c72bf061","lebl.ra.qa.manifest-topology.ra.v1.real-numbers.maxima-minima","topology","[""urn:uuid:43a0a24a-1885-5cbc-b75b-49489a717ade""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.real-numbers.maxima-minima"",""sha256"":""sha256:2310b92fc83e6b9fd8322f27559e5d94241994c9c05436b19dd0e50c81a69ebe""}","[""bounded exact unit replay by ra_basic_exercises""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:567917b6-ba8e-53bc-a7fb-0810c72bf061"",""note"":""22 lines, 33 commands, two environments, one exercise reference, two glossary IDs, two index events, ten inline formulas, and the align block preserved; no source correction."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.real-numbers.maxima-minima"",""status"":""active"",""subject_ids"":[""urn:uuid:43a0a24a-1885-5cbc-b75b-49489a717ade""],""supersedes_id"":null,""toolchain"":[""bounded exact unit replay by ra_basic_exercises""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.real-numbers.maxima-minima"",""sha256"":""sha256:2310b92fc83e6b9fd8322f27559e5d94241994c9c05436b19dd0e50c81a69ebe""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:589d0438-504b-5551-8a9e-1800c7d44edd","lebl.ra.qa.manifest-topology.ra.v1.continuous-functions.continuity.discontinuous-functions","topology","[""urn:uuid:32056342-6788-5bc3-9c6b-2d68a22f08c1""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.continuous-functions.continuity.discontinuous-functions"",""sha256"":""sha256:0dca4d545b4521a482a88c8a741119e71515a88fb64a76d5cf06ced84460e549""}","[""bounded semantic-unit translation replay plus complete Volume I PDF visual gate""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:589d0438-504b-5551-8a9e-1800c7d44edd"",""note"":""All 177 lines are translated; IDs, references, assets, comments, and mathematical meaning are preserved. ADV-0017 removes two spurious interval restrictions and ADV-0018 corrects the coprimality wording. The popcorn-function condition is intentionally typeset as a two-line aligned case using the equivalent standard phrase `relatif prima`, eliminating hard clipping on PDF page 136. Accessibility prose is Indonesian and reader-facing English residue is zero."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.continuous-functions.continuity.discontinuous-functions"",""status"":""active"",""subject_ids"":[""urn:uuid:32056342-6788-5bc3-9c6b-2d68a22f08c1""],""supersedes_id"":null,""toolchain"":[""bounded semantic-unit translation replay plus complete Volume I PDF visual gate""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.continuous-functions.continuity.discontinuous-functions"",""sha256"":""sha256:0dca4d545b4521a482a88c8a741119e71515a88fb64a76d5cf06ced84460e549""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:58dc5e8f-ecbf-5342-a9a6-381f364108c1","lebl.ra.qa.manifest-topology.ra.v1.derivative.mean-value.applications","topology","[""urn:uuid:1c7fb31c-f936-5801-8352-8354326ed5c8""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.derivative.mean-value.applications"",""sha256"":""sha256:27a5b8b844e8701a7f921c6882812092b17780e76ef86c70519ebc2e6de98f06""}","[""bounded exact semantic-unit translation replay by r006_mvt_applications""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:58dc5e8f-ecbf-5342-a9a6-381f364108c1"",""note"":""All 168 lines are translated. The 114 mathematical spans, 42 structural tokens, 17 references/IDs, comments, and brace balance remain exact. Reader-facing English residue is zero and no source correction was required."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.derivative.mean-value.applications"",""status"":""active"",""subject_ids"":[""urn:uuid:1c7fb31c-f936-5801-8352-8354326ed5c8""],""supersedes_id"":null,""toolchain"":[""bounded exact semantic-unit translation replay by r006_mvt_applications""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.derivative.mean-value.applications"",""sha256"":""sha256:27a5b8b844e8701a7f921c6882812092b17780e76ef86c70519ebc2e6de98f06""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:59c22672-bb2f-52a9-8a04-7eb627982f40","lebl.ra.qa.manifest-topology.ra.v1.continuous-functions.continuity.composition","topology","[""urn:uuid:2eef93b3-7f3f-55f0-9a62-569b27928de3""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.continuous-functions.continuity.composition"",""sha256"":""sha256:b70c49a700ff66ff62f787037fc36f032d3112916280354a5b0025a1953f328a""}","[""bounded exact semantic-unit translation replay by ra_series_front_audit2""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:59c22672-bb2f-52a9-8a04-7eb627982f40"",""note"":""All 41 lines are translated. Commands 61/61, environment pairs 3/3, one label, 41 ordered protected-math regions, and 28 balanced brace pairs remain exact. The target naturally normalizes a source spacing typo recorded in LEBL-ID-ADV-0016; reader-facing English residue is zero."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.continuous-functions.continuity.composition"",""status"":""active"",""subject_ids"":[""urn:uuid:2eef93b3-7f3f-55f0-9a62-569b27928de3""],""supersedes_id"":null,""toolchain"":[""bounded exact semantic-unit translation replay by ra_series_front_audit2""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.continuous-functions.continuity.composition"",""sha256"":""sha256:b70c49a700ff66ff62f787037fc36f032d3112916280354a5b0025a1953f328a""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:5efb15d4-782e-5880-bbf3-a36d07079e73","lebl.ra.qa.manifest-topology.ra.v1.intro.basic-set-theory.cardinality","topology","[""urn:uuid:2837e60f-acf7-5e86-a501-8f62652409ba""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.intro.basic-set-theory.cardinality"",""sha256"":""sha256:81a913874d03b8c34d0f75c122197148c49c268522c4942608903f35492fe151""}","[""bounded exact unit replay by ra_cardinality""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:5efb15d4-782e-5880-bbf3-a36d07079e73"",""note"":""Commands, 161 inline formulas, display math, environments, identifiers, comments, and braces preserved; no reader-facing English residue or source correction."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.intro.basic-set-theory.cardinality"",""status"":""active"",""subject_ids"":[""urn:uuid:2837e60f-acf7-5e86-a501-8f62652409ba""],""supersedes_id"":null,""toolchain"":[""bounded exact unit replay by ra_cardinality""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.intro.basic-set-theory.cardinality"",""sha256"":""sha256:81a913874d03b8c34d0f75c122197148c49c268522c4942608903f35492fe151""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:607f10ed-0661-5af7-8a85-cc23629cb110","lebl.ra.qa.manifest-topology.ra.v1.riemann-integral.opening","topology","[""urn:uuid:0ca6e51d-4663-5814-83e2-289fa2803f20""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.riemann-integral.opening"",""sha256"":""sha256:7f6b22c08db1b866062091052e5493830bd5da5528f291778f68ea5b60d9b1f3""}","[""bounded exact semantic-unit translation replay by root""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:607f10ed-0661-5af7-8a85-cc23629cb110"",""note"":""All 26 lines are translated. The 13 ordered LaTeX commands, 15 brace pairs, labels, URLs, comments, line topology, and next-section boundary remain exact. Reader-facing English residue is zero and no source correction was required."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.riemann-integral.opening"",""status"":""active"",""subject_ids"":[""urn:uuid:0ca6e51d-4663-5814-83e2-289fa2803f20""],""supersedes_id"":null,""toolchain"":[""bounded exact semantic-unit translation replay by root""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.riemann-integral.opening"",""sha256"":""sha256:7f6b22c08db1b866062091052e5493830bd5da5528f291778f68ea5b60d9b1f3""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:61a59b1f-9416-58c5-b0a5-fde566cc712b","lebl.ra.qa.manifest-topology.ra.v1.sequences-series.limit-facts.exercises","topology","[""urn:uuid:c5778dd5-30df-542c-b0d2-e1e3964e6022""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.sequences-series.limit-facts.exercises"",""sha256"":""sha256:9ef8e2069a307d04a0151d3a6fdfafb14f589b6f8a842d84c3789c085c151332""}","[""bounded exact semantic-unit replay by ra_limit_facts_exercises_audit""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:61a59b1f-9416-58c5-b0a5-fde566cc712b"",""note"":""All 16 exercises are translated. Commands 248/248, environment events 54/54, two labels, eight references/hyperref keys, 72 protected-math fragments after exactly two reader-text localizations, one comment, and 183 balanced brace pairs remain exact. Reader-facing English residue is zero and no source correction was required."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.sequences-series.limit-facts.exercises"",""status"":""active"",""subject_ids"":[""urn:uuid:c5778dd5-30df-542c-b0d2-e1e3964e6022""],""supersedes_id"":null,""toolchain"":[""bounded exact semantic-unit replay by ra_limit_facts_exercises_audit""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.sequences-series.limit-facts.exercises"",""sha256"":""sha256:9ef8e2069a307d04a0151d3a6fdfafb14f589b6f8a842d84c3789c085c151332""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:6235bc3e-28d2-5408-b903-2bb803a36edf","lebl.ra.qa.manifest-topology.ra.v1.continuous-functions.limits-at-infinity.finite-limit","topology","[""urn:uuid:c910552d-d536-578d-b4bc-df784fcfe304""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.continuous-functions.limits-at-infinity.finite-limit"",""sha256"":""sha256:017b8ea12dde0e3dfc4c23559e15928fc18bd05c14b49cc43edff08265328d33""}","[""bounded exact semantic-unit translation replay by r006_limits_infinity""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:6235bc3e-28d2-5408-b903-2bb803a36edf"",""note"":""All 152 lines are translated. Ordered commands 235/235, IDs/references 8/8, environment tokens 28/28, and 111 normalized mathematical units remain exact. Reader-facing English residue is zero and no source correction was required."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.continuous-functions.limits-at-infinity.finite-limit"",""status"":""active"",""subject_ids"":[""urn:uuid:c910552d-d536-578d-b4bc-df784fcfe304""],""supersedes_id"":null,""toolchain"":[""bounded exact semantic-unit translation replay by r006_limits_infinity""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.continuous-functions.limits-at-infinity.finite-limit"",""sha256"":""sha256:017b8ea12dde0e3dfc4c23559e15928fc18bd05c14b49cc43edff08265328d33""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:633f1bc5-7aa2-58fa-9cab-72ba0f8e7725","lebl.ra.qa.manifest-topology.ra.v1.fundamental-theorem.second-form","topology","[""urn:uuid:415347de-13ca-5e87-9968-1cfa1286683d""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.fundamental-theorem.second-form"",""sha256"":""sha256:e62c108f83b7e072ada4d8755f2b2556cba3e7e3de0d17f2d88a9024e0866b83""}","[""bounded exact semantic-unit translation replay by r006_ftc_second_form""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:633f1bc5-7aa2-58fa-9cab-72ba0f8e7725"",""note"":""All 129 lines are translated. Ordered commands 120/120, environment tokens 26/26, 74 protected-math spans, two labels, brace counts, and blank-line topology remain exact after reader-text localization. Reader-facing English residue is zero; minor source grammar was naturally localized without mathematical change."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.fundamental-theorem.second-form"",""status"":""active"",""subject_ids"":[""urn:uuid:415347de-13ca-5e87-9968-1cfa1286683d""],""supersedes_id"":null,""toolchain"":[""bounded exact semantic-unit translation replay by r006_ftc_second_form""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.fundamental-theorem.second-form"",""sha256"":""sha256:e62c108f83b7e072ada4d8755f2b2556cba3e7e3de0d17f2d88a9024e0866b83""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:68f2df4b-3fce-50ea-9b89-aa5cf6b513d9","lebl.ra.qa.manifest-topology.ra.v1.continuous-functions.limits-at-infinity.infinite-limit","topology","[""urn:uuid:a270f909-e582-52fa-839e-5f16a15a38fc""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.continuous-functions.limits-at-infinity.infinite-limit"",""sha256"":""sha256:1d30b51312ac55edc5c5ec21d509c4c4a28cc6e825b831124eef1a11ecd73dcf""}","[""independent bounded exact semantic-unit replay by r006_infinite_limit_audit""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:68f2df4b-3fce-50ea-9b89-aa5cf6b513d9"",""note"":""Ordered commands 64/64, environment tokens 12/12, 27 protected-math segments, the lemma reference, one comment, and four index entries remain exact after localization. ADV-0026 corrects the source's contextually impossible repeated noun 'sequences' to 'functions'; reader-facing English residue is zero."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.continuous-functions.limits-at-infinity.infinite-limit"",""status"":""active"",""subject_ids"":[""urn:uuid:a270f909-e582-52fa-839e-5f16a15a38fc""],""supersedes_id"":null,""toolchain"":[""independent bounded exact semantic-unit replay by r006_infinite_limit_audit""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.continuous-functions.limits-at-infinity.infinite-limit"",""sha256"":""sha256:1d30b51312ac55edc5c5ec21d509c4c4a28cc6e825b831124eef1a11ecd73dcf""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:6e36cf04-dfee-5056-81ef-08852ca1b0e6","lebl.ra.qa.manifest-topology.ra.v1.metric-spaces.euclidean-metric","topology","[""urn:uuid:64831c22-a1a4-5c2d-915e-d410f9280474""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.metric-spaces.euclidean-metric"",""sha256"":""sha256:913e0b44e42c0f460aef6d41bd152f8b68d4954067ec6f5ce22bfd6523ebcbc1""}","[""bounded translation replay plus independent Euclidean-unit audit""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:6e36cf04-dfee-5056-81ef-08852ca1b0e6"",""note"":""Euclidean n-space, the Cauchy--Schwarz lemma and proof, and the standard Euclidean metric are fully localized. The 153-command sequence, twenty environment tokens, eighteen inline-math spans, five displays, glossary binding, URLs, comments, and 89 brace pairs retain exact parity; reader-facing English residue is zero."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.metric-spaces.euclidean-metric"",""status"":""active"",""subject_ids"":[""urn:uuid:64831c22-a1a4-5c2d-915e-d410f9280474""],""supersedes_id"":null,""toolchain"":[""bounded translation replay plus independent Euclidean-unit audit""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.metric-spaces.euclidean-metric"",""sha256"":""sha256:913e0b44e42c0f460aef6d41bd152f8b68d4954067ec6f5ce22bfd6523ebcbc1""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:6f44b8ae-6d07-5d4b-9f5a-4096806fec8b","lebl.ra.qa.manifest-topology.ra.v1.picard.intro-first-order-ode","topology","[""urn:uuid:7cd72268-919e-5a0f-bf8d-a231a51cfd04""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.picard.intro-first-order-ode"",""sha256"":""sha256:c12a16424923675acdfc417be40eb684d2fe93de95fe4bab5c2775c0f1ff641d""}","[""independent bounded exact semantic-unit replay by r006_picard_intro_audit plus final root repair""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:6f44b8ae-6d07-5d4b-9f5a-4096806fec8b"",""note"":""All reader-facing prose is translated while commands, environments, protected mathematics, IDs, references, comments, and semantic topology retain parity. The final phrasing repair removes a redundant construction; reader-facing English residue is zero."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.picard.intro-first-order-ode"",""status"":""active"",""subject_ids"":[""urn:uuid:7cd72268-919e-5a0f-bf8d-a231a51cfd04""],""supersedes_id"":null,""toolchain"":[""independent bounded exact semantic-unit replay by r006_picard_intro_audit plus final root repair""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.picard.intro-first-order-ode"",""sha256"":""sha256:c12a16424923675acdfc417be40eb684d2fe93de95fe4bab5c2775c0f1ff641d""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:6f7d14e0-ffaa-586f-82b0-ed715b6089a1","lebl.ra.qa.manifest-topology.ra.v1.fundamental-theorem.change-of-variables","topology","[""urn:uuid:bcf6a6c9-a4b4-5c1e-ba58-230dc7588475""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.fundamental-theorem.change-of-variables"",""sha256"":""sha256:2684f7bea652137d868c76b114a5db14acad15d0fc520e9990295c489a143fe6""}","[""independent bounded exact semantic-unit replay by r006_change_variables_audit""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:6f7d14e0-ffaa-586f-82b0-ed715b6089a1"",""note"":""All 113 lines are translated. Ordered commands 110/110, environment tokens 22/22, two xrefs, six comments, 29 inline-math spans, seven math environments, and 61 brace pairs remain exact after reader-text localization. Reader-facing English residue is zero; minor source grammar was naturally localized without mathematical change."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.fundamental-theorem.change-of-variables"",""status"":""active"",""subject_ids"":[""urn:uuid:bcf6a6c9-a4b4-5c1e-ba58-230dc7588475""],""supersedes_id"":null,""toolchain"":[""independent bounded exact semantic-unit replay by r006_change_variables_audit""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.fundamental-theorem.change-of-variables"",""sha256"":""sha256:2684f7bea652137d868c76b114a5db14acad15d0fc520e9990295c489a143fe6""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:72e55582-63f5-57c0-8610-10b1f5304481","lebl.ra.qa.manifest-topology.ra.v1.derivative.inverse-function-theorem","topology","[""urn:uuid:5bcbc34d-9943-572d-9a58-0f00e0c0c62f""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.derivative.inverse-function-theorem"",""sha256"":""sha256:83de341664125dd0a4d241cd0db92ad238b8a3f7e2e92268358d0135b695c950""}","[""independent bounded exact semantic-unit replay by r006_inverse_theorem_audit""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:72e55582-63f5-57c0-8610-10b1f5304481"",""note"":""All reader-facing prose and accessibility descriptions are translated. Thirty-six environment tokens, four labels, 15 cross-references, three hyperref IDs, two assets, three comment openers, and 148 brace pairs remain exact. Outside ADV-0042 and ADV-0043, 210 commands and 113 protected-math segments remain exact after reader-text localization; reader-facing English residue is zero."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.derivative.inverse-function-theorem"",""status"":""active"",""subject_ids"":[""urn:uuid:5bcbc34d-9943-572d-9a58-0f00e0c0c62f""],""supersedes_id"":null,""toolchain"":[""independent bounded exact semantic-unit replay by r006_inverse_theorem_audit""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.derivative.inverse-function-theorem"",""sha256"":""sha256:83de341664125dd0a4d241cd0db92ad238b8a3f7e2e92268358d0135b695c950""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
